Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,06h 40m,06:30,4.5,439,23
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,05h 40m,05:30,1.2,439,31
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5272,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,06h 10m,06:00,2.7,439,33
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4,599,19
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,06h 30m,05:00,3.8,799,15
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,06h 30m,05:00,4.3,629,17
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 00m,05:40,3.9,450,38
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 35m,05:15,3.4,700,23
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,3.8,580,20
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,4.1,399,24
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),22:45,05h 50m,04:35,4.1,700,12
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),22:45,08h 10m,06:55,3.9,400,13
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,4.2,450,19
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,06h 35m,05:30,4.3,399,15
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,05h 45m,04:40,3.8,444,26
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:00,06h 35m,05:35,4.3,549,24
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,A/C Sleeper (2+1),23:00,06h 00m,05:00,3.2,749,18
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,06h 25m,05:25,3.8,398,31
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,VEERA & SRI KALESWARI TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,3.7,379,9
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,05:50,3.7,450,24
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,4.1,399,21
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06h 50m,06:00,3.3,600,21
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:15,06h 15m,05:30,4.4,900,17
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,08h 05m,07:20,4.1,600,12
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.6,399,25
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.5,449,18
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,06:00,4.4,450,5
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,PRL BUS,A/C Seater / Sleeper (2+1),23:25,06h 40m,06:05,4.3,550,35
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,3.9,499,23
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,05h 15m,05:00,4.3,500,25
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),23:50,05h 25m,05:15,4.1,490,31
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Amara Tours And Travels,A/C Seater / Sleeper (2+1),23:50,06h 00m,05:50,4.8,699,26
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,0,660,16
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,09h 30m,04:00,3.2,522,30
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,08h 30m,03:15,3.5,556,27
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 15m,04:15,4.4,555,26
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 00m,04:00,3.2,522,34
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5054,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,09h 45m,05:00,3,556,33
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5994,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,10h 15m,05:45,3.7,555,33
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5867,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,11h 30m,07:00,3.5,602,14
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,09h 00m,04:40,3.6,556,31
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 05m,04:50,4.7,555,25
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5916,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,09h 10m,05:00,3,605,26
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5906,INDRA(A.C. Seater),20:00,09h 30m,05:30,4.6,671,34
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,09h 30m,05:45,4.1,522,11
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,10h 30m,07:00,4.3,624,15
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5876,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,09h 00m,05:30,3.8,555,27
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5020,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:30,07h 45m,04:15,4.6,855,31
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,08h 50m,05:30,3.6,555,29
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5928,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,08h 15m,05:00,3.7,522,20
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 58231,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,08h 55m,05:45,3.9,555,33
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5976,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,09h 25m,06:15,3.9,590,29
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 15m,05:15,4.4,555,25
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48604,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,08h 10m,05:10,4.5,852,45
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5902,STAR LINER(NON-AC SLEEPER 2+1),21:00,08h 45m,05:45,3.8,719,5
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 45902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,09h 20m,06:30,3.9,555,30
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5958,STAR LINER(NON-AC SLEEPER 2+1),21:15,08h 10m,05:25,3.9,677,20
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5920,VENNELA (A.C. SLEEPER),21:15,08h 15m,05:30,4.1,992,11
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48493,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,08h 25m,05:45,3.6,555,27
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48601,INDRA(A.C. Seater),21:20,07h 40m,05:00,4.2,671,34
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5904,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:25,08h 05m,05:30,4.9,852,40
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5857,STAR LINER(NON-AC SLEEPER 2+1),21:40,08h 20m,06:00,3,719,16
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 9228,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,08h 25m,06:15,4.4,555,33
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5379,INDRA(A.C. Seater),22:00,07h 55m,05:55,3.9,671,33
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5974,STAR LINER(NON-AC SLEEPER 2+1),22:00,08h 30m,06:30,4.1,719,9
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5726,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,08h 05m,06:15,3.8,555,31
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.4,450,21
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:35,07h 40m,06:15,4.1,461,24
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Chandu Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 45m,05:15,4,466,22
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,08h 35m,06:15,4.3,700,15
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Chandu Travels,A/C Seater / Sleeper (2+1),22:00,07h 45m,05:45,4,437,24
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:30,08h 15m,05:45,4.3,1100,21
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,08h 30m,06:15,4.5,650,21
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vikram Travels,A/C Seater / Sleeper (2+1),21:55,07h 35m,05:30,4.5,499,36
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),20:00,08h 30m,04:30,4.8,419,22
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,LUCKY TRAVELS,A/C Sleeper (2+1),22:45,07h 20m,06:05,4.7,799,26
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Jagan Travels,Non A/C Seater / Sleeper (2+1),19:10,09h 20m,04:30,4,504,22
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Intercity travels,A/C Sleeper (2+1),23:45,06h 15m,06:00,4.2,899,25
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Krishna Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.1,800,20
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Mozo travels,A/C Seater / Sleeper (2+1),20:10,07h 45m,03:55,4.3,550,28
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:10,07h 50m,06:00,3.7,370,33
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,07h 15m,05:15,3.6,290,22
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),21:45,07h 55m,05:40,3.4,550,31
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,3.7,405,28
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),21:30,08h 00m,05:30,3.2,650,24
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,A/C Sleeper (2+1),21:30,09h 00m,06:30,3.7,700,19
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Yolo Bus,A/C Sleeper (2+1),22:20,06h 53m,05:13,3.7,680,24
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:15,09h 45m,07:00,3.4,450,25
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,3.4,400,31
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,3.4,500,26
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,07h 50m,05:30,3.2,410,27
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.1,500,23
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,A/C Sleeper (2+1),22:15,07h 45m,06:00,3.3,724,13
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vihari Travels ,NON AC Seater / Sleeper 2+1,21:35,08h 35m,06:10,3.6,294,25
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,07h 30m,04:30,3.7,900,21
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.2,600,29
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:10,08h 20m,05:30,3.3,428,33
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:40,09h 20m,04:00,3.4,500,26
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vihari Travels ,NON A/C Sleeper (2+1),22:00,07h 30m,05:30,3.8,618,18
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,NON AC Seater / Sleeper 2+1,21:00,08h 45m,05:45,3.8,450,29
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Mozo travels,A/C Sleeper (2+1),22:00,07h 15m,05:15,3.8,800,18
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52847,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,04h 05m,16:50,2.1,340,31
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6332,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,04h 30m,17:15,2.5,340,34
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52265,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,05h 00m,18:30,1.8,307,35
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52849,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,04h 00m,18:00,3.8,340,32
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,04h 00m,18:30,4.4,340,28
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6328,INDRA(A.C. Seater),15:15,03h 15m,18:30,3.3,433,29
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,04h 00m,19:15,2.3,340,32
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52935,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,05h 00m,20:45,3.7,307,35
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52267,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:15,05h 00m,21:15,2.6,307,35
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,04h 25m,21:25,3,340,32
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52269,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,05h 00m,22:30,3.4,307,35
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52921,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,04h 50m,22:50,2.1,340,33
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52937,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,05h 00m,02:45,4.5,307,37
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 00m,03:30,4.2,340,27
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6781,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,04h 45m,03:30,3.8,307,18
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03h 50m,03:05,3.1,340,27
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03h 50m,03:35,3.4,340,15
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:58,03h 52m,03:50,3.5,340,20
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,04h 21m,04:20,3.4,340,17
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:05,02h 55m,01:00,4.9,700,40
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,01h 59m,23:59,4.6,1100,19
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:25,03h 20m,23:45,4.1,1600,9
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),01:15,03h 50m,05:05,4,900,19
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),00:10,03h 40m,03:50,4.5,1100,29
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),00:30,05h 00m,05:30,4,849,7
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),00:00,06h 10m,06:10,4,849,9
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:25,03h 00m,00:25,3.6,700,28
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Royal Rich India,Bharat Benz A/C Sleeper (2+1),20:10,03h 35m,23:45,3.8,750,13
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,03h 30m,21:30,3.7,490,3
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:15,03h 15m,01:30,3.3,900,22
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,03h 35m,23:40,3.2,950,3
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:40,03h 35m,03:15,3.1,1100,30
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Skyline Transport,Non A/C Seater / Sleeper (2+1),23:15,05h 15m,04:30,3.9,3999,45
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:45,03h 15m,03:00,3.1,800,18
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,BigBus,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:10,03h 05m,02:15,3.8,1200,29
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,BigBus,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,03h 40m,23:40,3.8,900,24
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,BigBus,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:10,03h 35m,00:45,3.8,1500,19
Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,ORM Tours and Travels,A/C Sleeper (2+1),23:30,06h 30m,06:00,3.2,1000,20
